2002,
2003,
2004,
2005,
2006,
2007,0.0
2008,0.115311306064
2009,0.512506260592
2010,0.261944081583
2011,0.959579815533
2012,0.623079008331
2013,0.541794170258
2014,0.333678620772
2015,0.586930190276
2016,0.466765804239
2017,0.503771298975
2018,1.0
